artist,facebook,twitter,website,genre,mtv
 Imperial Mammoth ,http://www.facebook.com/pages/Imperial-Mammoth/132339333494981,http://www.twitter.com/http://www.imperialmammoth.com,http://www.imperialmammoth.com,Indie Rock,http://www.mtv.com/artists/imperial-mammoth/biography
 Illinois Slim ,,,,,http://www.mtv.com/artists/illinois-slim/biography
 Mikey360 ,http://www.facebook.com/216777801689746,http://www.twitter.com/mikey360umg,,R&B/Soul,http://www.mtv.com/artists/mikey360/biography
 Jared Daniels Band ,,http://twitter.com/JaredDanielsBnd,http://www.jareddanielsband.com,Contemporary Country,http://www.cmt.com/artists/jared-daniels-band/biography
 BILL  KAULITZ ,,,,,http://www.mtv.com/artists/bill-kaulitz/biography
 Open Voices Community Choir ,,,,,http://www.mtv.com/artists/open-voices-community-choir/biography
 William Henderson ,,,,,http://www.mtv.com/artists/william-henderson-2/biography
 Sebastian Rivera ,,,,,http://www.mtv.com/artists/sebastian-rivera/biography
 Jamie Burke ,http://www.facebook.com/169096723121312,,,Country,http://www.cmt.com/artists/jamie-burke/biography
 Lindsay Bruce ,http://www.facebook.com/130830676949016,http://www.twitter.com/http://www.LindsayBruce.org,http://www.LindsayBruceMusic.com,Contemporary Country,http://www.cmt.com/artists/lindsay-bruce/biography
 Ryan Belhsen ,,,http://www.ryanbelhsen.com,Pop,http://www.mtv.com/artists/ryan-belhsen/biography
 Lili Belle ,http://www.facebook.com/119414634746541,http://www.twitter.com/http://www.facebook.com/lili.belle07,http://www.lilibellemusic.com,Country,http://www.cmt.com/artists/lili-belle/biography
